Date,Open,High,Low,Close,Vol.,Change %,ATR(14),movingstddevclose,movingstddevatr
"Aug 17, 2020",175.61,176.27,175.54,176.21,470.45K,0.26%,0.7971428571428569,1.75910756748045,0.14475719558551584
"Aug 18, 2020",176.14,176.51,176.03,176.43,514.88K,0.12%,0.798571428571429,1.6271405833523465,0.1447362542739212
"Aug 19, 2020",176.47,176.87,176.39,176.57,542.39K,0.08%,0.7700000000000001,1.4480535623732051,0.14477411601154233
"Aug 20, 2020",176.58,177.18,176.45,176.95,562.70K,0.22%,0.7678571428571449,1.1733228659979291,0.14477655345880286
"Aug 21, 2020",176.87,177.37,176.75,177.1,531.59K,0.08%,0.7771428571428588,0.8428914537473452,0.14455243532659728
"Aug 24, 2020",177.21,177.25,176.73,177.02,461.45K,-0.05%,0.7557142857142887,0.751668839801866,0.142540214485161
"Aug 25, 2020",176.95,176.95,175.75,175.89,760.04K,-0.64%,0.7750000000000037,0.6673139677255121,0.13972117036398468
"Aug 26, 2020",176.0,176.04,175.47,175.66,733.62K,-0.13%,0.7521428571428592,0.6559578323740093,0.13447804457063406
"Aug 27, 2020",175.94,176.58,175.28,175.44,873.37K,-0.13%,0.8021428571428605,0.6592991217504066,0.1275064961437268
"Aug 28, 2020",175.29,175.82,175.06,175.68,916.05K,0.14%,0.8028571428571455,0.6556206484440732,0.12141842942219178
"Aug 31, 2020",175.63,175.78,175.22,175.56,629.22K,-0.07%,0.7757142857142887,0.6513517632600748,0.1158519734470051
"Sep 01, 2020",175.46,176.18,175.17,175.72,947.62K,0.09%,0.7800000000000052,0.6434383095109567,0.10915287803004582
"Sep 02, 2020",176.12,176.82,176.0,176.67,1.14M,0.54%,0.7635714285714345,0.6341400577658785,0.10160735350497646
"Sep 03, 2020",176.74,177.18,176.49,177.07,1.29M,0.23%,0.7728571428571485,0.6312653261148379,0.09518395810821012
"Sep 04, 2020",176.93,177.04,176.37,176.78,615.88K,-0.16%,0.7707142857142892,0.6308962267457594,0.08690535165361289
"Sep 07, 2020",176.47,176.86,176.19,176.52,133.13K,-0.15%,0.7842857142857197,0.6195529654632371,0.07913810010466861
"Sep 08, 2020",176.52,176.94,176.42,176.93,14.26K,0.23%,0.7871428571428619,0.6188521248941459,0.07056242851932588
"Sep 09, 2020",174.34,174.41,173.51,173.68,607.81K,-1.84%,0.9792857142857188,0.7283399656244323,0.07037731442529288
"Sep 10, 2020",173.61,173.91,173.06,173.11,665.07K,-0.33%,0.9957142857142895,0.8575137749441581,0.07095551146737303
"Sep 11, 2020",173.66,174.04,173.54,173.96,462.19K,0.49%,1.0250000000000017,0.9177133532575702,0.08093299100095147
"Sep 14, 2020",174.02,174.32,173.91,174.0,433.07K,0.02%,0.9635714285714292,0.9706181976141196,0.0862617753723347
"Sep 15, 2020",174.05,174.15,173.78,174.0,472.41K,0.00%,0.9492857142857156,1.0106732297649768,0.09039955633626465
"Sep 16, 2020",174.12,174.29,173.84,173.92,455.12K,-0.05%,0.8885714285714285,1.0594012423619903,0.09226755095805707
"Sep 17, 2020",174.05,174.45,173.74,174.26,647.27K,0.20%,0.884999999999999,1.0923755999827216,0.09381486451459198
"Sep 18, 2020",174.07,174.43,173.93,174.07,438.52K,-0.11%,0.8807142857142846,1.1295943997919646,0.09503970520470206
"Sep 21, 2020",174.08,174.85,173.95,174.65,608.20K,0.33%,0.8728571428571408,1.1475447158684793,0.09575032678911055
"Sep 22, 2020",174.56,174.74,174.25,174.37,588.25K,-0.16%,0.8292857142857132,1.1723927315478107,0.0955010343429656
"Sep 23, 2020",174.38,174.64,174.19,174.21,574.54K,-0.09%,0.8121428571428554,1.1986890113440318,0.09517995099168938
"Sep 24, 2020",174.43,174.72,174.22,174.44,557.16K,0.13%,0.798571428571427,1.2159253794155502,0.09449540171485042
"Sep 25, 2020",174.27,174.7,174.16,174.67,472.17K,0.13%,0.789285714285711,1.2286615154312475,0.09416332478530758
"Sep 28, 2020",174.58,174.68,174.31,174.62,427.30K,-0.03%,0.7785714285714249,1.242556777181335,0.0934720999639484
"Sep 29, 2020",174.63,174.9,174.58,174.87,498.12K,0.14%,0.5571428571428518,1.2513465563376271,0.09722407568629335
"Sep 30, 2020",174.81,174.95,174.34,174.52,714.17K,-0.20%,0.539999999999994,1.2626534681288983,0.10170319080236513
"Oct 01, 2020",174.5,174.71,174.17,174.66,715.32K,0.08%,0.5121428571428542,1.2729410555176954,0.10716439253141492
"Oct 02, 2020",174.61,174.97,174.6,174.66,526.39K,0.00%,0.5092857142857119,1.2817465482073112,0.11242621904972842
"Oct 05, 2020",174.67,174.9,174.19,174.42,529.43K,-0.14%,0.5335714285714265,1.294165061942267,0.11543289357907063
"Oct 06, 2020",174.18,174.65,174.15,174.27,664.92K,-0.09%,0.5371428571428558,1.3013982831054023,0.11779734900991508
"Oct 07, 2020",174.58,174.61,173.93,174.13,705.09K,-0.08%,0.5350000000000007,1.3131147856361953,0.12009141685400943
"Oct 08, 2020",174.1,174.58,174.04,174.48,455.63K,0.20%,0.5378571428571449,1.322669845660572,0.12291218809077308
"Oct 09, 2020",174.52,174.86,174.49,174.68,492.24K,0.11%,0.5007142857142891,1.3203997578838556,0.1272531869397892
"Oct 12, 2020",174.74,174.87,174.6,174.81,307.19K,0.07%,0.4850000000000035,1.3088752699939354,0.13212569736059337
"Oct 13, 2020",174.88,175.13,174.76,175.06,492.61K,0.14%,0.4792857142857189,1.2973793399183475,0.1368103754221316
"Oct 14, 2020",175.07,175.5,175.04,175.35,546.06K,0.17%,0.4757142857142916,1.2637896268087265,0.14151774331817807
"Oct 15, 2020",175.37,176.28,175.35,175.9,836.38K,0.31%,0.5035714285714354,1.2344023357437817,0.1449080987339269
"Oct 16, 2020",175.82,176.29,175.77,176.07,478.75K,0.10%,0.5142857142857196,1.211301602546518,0.14776765373096745
"Oct 19, 2020",176.01,176.17,175.77,176.11,486.45K,0.02%,0.5200000000000041,1.1707810051965712,0.1505001176333927
"Oct 20, 2020",176.1,176.24,175.66,175.81,585.02K,-0.17%,0.5178571428571489,1.1492255010553127,0.15326601972837298
"Oct 21, 2020",175.67,175.86,175.34,175.71,647.92K,-0.06%,0.5164285714285768,1.1095432544105228,0.1559472815226332
"Oct 22, 2020",175.54,175.73,175.17,175.19,613.67K,-0.30%,0.5300000000000052,1.081664542773504,0.15816964508046863
"Oct 23, 2020",175.2,175.52,175.0,175.26,551.14K,0.04%,0.5164285714285768,1.0395575713252654,0.1605455188558559
"Oct 26, 2020",175.5,175.73,175.1,175.3,573.12K,0.02%,0.5257142857142908,1.0223837945433973,0.1625063766716969
"Oct 27, 2020",175.45,176.06,175.27,175.94,590.38K,0.37%,0.5335714285714326,1.0178595263485504,0.16380254841863345
"Oct 28, 2020",176.08,176.43,175.95,176.07,793.21K,0.07%,0.5300000000000031,1.022937033598667,0.1647331887891495
"Oct 29, 2020",176.03,176.44,175.92,176.31,698.75K,0.14%,0.5400000000000021,1.0305034626082958,0.16561889020974532
"Oct 30, 2020",176.18,176.38,175.9,176.15,683.41K,-0.09%,0.5550000000000007,1.0295262932747868,0.16613022652178294
"Nov 02, 2020",176.25,176.36,175.9,176.24,530.00K,0.05%,0.5614285714285724,1.0258761999591635,0.16640467417650073
"Nov 03, 2020",176.29,176.37,175.82,176.02,584.73K,-0.12%,0.5678571428571441,1.0155749370848133,0.1667984889203238
"Nov 04, 2020",175.71,176.83,175.53,176.4,787.73K,0.22%,0.5942857142857159,1.0011317320603934,0.16682952136346763
"Nov 05, 2020",176.52,176.65,176.09,176.33,616.56K,-0.04%,0.5971428571428602,0.9797798494885187,0.16667137983752375
"Nov 06, 2020",176.42,176.49,175.86,176.03,591.31K,-0.17%,0.6135714285714329,0.9550272477944142,0.16653861721998056
"Nov 09, 2020",176.09,176.46,174.26,174.36,1.19M,-0.95%,0.7292857142857189,0.9578861685786516,0.16613681446784423
"Nov 10, 2020",174.54,174.63,173.92,174.02,994.34K,-0.19%,0.7428571428571473,0.9691383855502823,0.16605944072167061
"Nov 11, 2020",174.01,174.5,173.66,174.3,653.88K,0.16%,0.7628571428571475,0.9756555967505581,0.16557306465171304
"Nov 12, 2020",174.42,174.97,174.26,174.74,665.82K,0.25%,0.7764285714285758,0.9744800258390569,0.16522166827540719
"Nov 13, 2020",174.91,175.17,174.78,174.94,512.60K,0.11%,0.7621428571428603,0.9730495551420181,0.1650724917648999
"Nov 16, 2020",174.94,175.29,174.45,174.93,675.21K,-0.01%,0.7657142857142897,0.969871449695978,0.16490847540266387
"Nov 17, 2020",174.94,175.27,174.85,175.18,526.43K,0.14%,0.7607142857142902,0.9455588935906821,0.16487910379836374
"Nov 18, 2020",175.28,175.46,174.91,175.12,526.04K,-0.03%,0.7628571428571475,0.9045896058440211,0.16476958228238647
"Nov 19, 2020",175.2,175.41,175.1,175.33,521.65K,0.12%,0.7507142857142911,0.873146554516996,0.16456606329923198
"Nov 20, 2020",175.45,175.73,175.25,175.53,512.29K,0.11%,0.7521428571428613,0.851173995030297,0.16420897081613425
"Nov 23, 2020",175.7,175.71,175.26,175.41,552.78K,-0.07%,0.7450000000000045,0.8103555180862481,0.16374666872900273
"Nov 24, 2020",175.37,175.47,175.12,175.26,520.86K,-0.09%,0.6771428571428605,0.7910642858877089,0.15805409390479738
"Nov 25, 2020",175.1,175.46,174.96,175.33,507.15K,0.04%,0.672857142857146,0.7473182663360385,0.15125857674913992
"Nov 26, 2020",175.18,175.59,175.16,175.51,333.13K,0.10%,0.6585714285714326,0.7345597710922719,0.1424836537292231
"Nov 27, 2020",175.59,175.65,175.41,175.5,360.72K,-0.01%,0.518571428571432,0.7214789918728407,0.13688099263691897
"Nov 30, 2020",175.63,175.72,175.21,175.25,744.76K,-0.14%,0.5042857142857164,0.7053813565339855,0.13142576095888162
"Dec 01, 2020",175.32,175.45,174.47,174.56,1.19M,-0.39%,0.5142857142857155,0.6899869098134136,0.12764264710523596
"Dec 02, 2020",174.56,174.69,174.37,174.48,1.14M,-0.05%,0.4864285714285716,0.6853546573080825,0.12400679735925245
"Dec 03, 2020",174.63,175.18,174.56,174.94,1.33M,0.26%,0.5057142857142887,0.6697892280915476,0.11962167746450028
"Dec 04, 2020",175.15,175.22,174.81,174.82,756.78K,-0.07%,0.4750000000000024,0.667764635683748,0.11557679565136451
"Dec 07, 2020",175.03,175.51,175.03,175.41,128.89K,0.34%,0.4942857142857154,0.6595349408709182,0.11235956165299965
"Dec 08, 2020",175.37,175.61,175.35,175.43,16.39K,0.01%,0.4735714285714302,0.6465187375413174,0.10975282464835051
"Dec 09, 2020",178.08,178.3,177.91,178.19,418.76K,1.57%,0.6564285714285732,0.7554980863610383,0.10641764816145755
"Dec 10, 2020",178.3,178.55,177.77,178.08,704.19K,-0.06%,0.6778571428571455,0.8419649615694158,0.10355739458024474
"Dec 11, 2020",178.27,178.77,178.17,178.68,561.97K,0.34%,0.6950000000000013,0.9512608316418757,0.10128112758556891
"Dec 14, 2020",178.37,178.56,178.13,178.42,444.21K,-0.15%,0.7092857142857169,1.0325504574810787,0.10251067511081156
"Dec 15, 2020",178.37,178.57,178.17,178.27,440.33K,-0.08%,0.7021428571428601,1.0915890397630343,0.10336042283720537
"Dec 16, 2020",178.28,178.31,177.27,177.55,691.25K,-0.40%,0.7457142857142876,1.1179810469093932,0.10474893396247892
"Dec 17, 2020",177.6,177.98,177.34,177.69,519.60K,0.08%,0.7742857142857146,1.1457564430101959,0.10668922386552003
"Dec 18, 2020",177.74,177.85,177.28,177.66,416.57K,-0.02%,0.778571428571429,1.1646407237335643,0.10885906778294945
"Dec 21, 2020",177.83,178.44,177.61,177.86,520.42K,0.11%,0.7678571428571429,1.183026121283305,0.11054993888417218
"Dec 22, 2020",177.7,178.09,177.63,177.93,344.00K,0.04%,0.7778571428571439,1.1959964662049092,0.11228368124127022
"Dec 23, 2020",178.07,178.18,177.01,177.07,507.28K,-0.48%,0.8114285714285724,1.1919452621832816,0.11481067661376904
"Dec 24, 2020",177.36,177.36,177.36,177.36,-,0.16%,0.8028571428571455,1.19606262091769,0.1161632679726362
"Dec 28, 2020",177.35,177.77,177.17,177.39,195.97K,0.02%,0.7964285714285759,1.20128188287731,0.1167006516379801
"Dec 29, 2020",177.6,177.75,177.52,177.7,265.00K,0.17%,0.8035714285714326,1.2161253067467939,0.1169874151911721
"Dec 30, 2020",177.73,177.84,177.27,177.64,306.91K,-0.03%,0.6392857142857176,1.2312916978880002,0.11477772014513936
"Dec 31, 2020",177.84,177.84,177.84,177.84,-,0.11%,0.5978571428571472,1.2538381605212026,0.11334057184673366
"Jan 04, 2021",177.78,178.37,177.52,178.12,695.84K,0.16%,0.6092857142857184,1.2829129835165614,0.11202307233146634
"Jan 05, 2021",178.22,178.27,177.71,177.9,613.78K,-0.12%,0.6100000000000035,1.3045252100916052,0.11078347466292283
"Jan 06, 2021",177.85,177.85,177.02,177.37,842.16K,-0.30%,0.644285714285717,1.3131126569188056,0.10932570922491038
"Jan 07, 2021",177.47,177.69,177.17,177.25,792.79K,-0.07%,0.6071428571428612,1.3184820698661095,0.10793045271099459
"Jan 08, 2021",177.33,177.53,177.16,177.3,542.40K,0.03%,0.5878571428571482,1.3177074012287615,0.10698788499527324
"Jan 11, 2021",177.28,177.55,176.84,176.93,739.76K,-0.21%,0.5978571428571493,1.3126606520446835,0.10560232881832214
"Jan 12, 2021",176.83,176.87,176.34,176.44,904.00K,-0.28%,0.5807142857142935,1.3050737948744096,0.10460459904975099
"Jan 13, 2021",176.84,177.6,176.72,177.36,989.43K,0.52%,0.6307142857142927,1.311108428382778,0.10330814007860925
"Jan 14, 2021",177.49,177.96,177.32,177.84,748.88K,0.27%,0.5928571428571497,1.3255501475145897,0.10220327412286548
"Jan 15, 2021",177.65,177.94,177.5,177.66,547.66K,-0.10%,0.6035714285714339,1.3364812943620772,0.10118252880018981
"Jan 18, 2021",177.71,177.81,177.24,177.37,432.30K,-0.16%,0.6014285714285746,1.342022785662651,0.10047766396754705
"Jan 19, 2021",177.31,177.45,177.1,177.4,720.92K,0.02%,0.6007142857142875,1.3478871837964186,0.09989266762307158
"Jan 20, 2021",177.33,177.5,177.25,177.45,506.83K,0.03%,0.5778571428571452,1.3529099651748757,0.09972680848031418
"Jan 21, 2021",177.41,177.56,176.74,176.8,860.43K,-0.37%,0.6221428571428577,1.3534645994955004,0.09944850081371634
"Jan 22, 2021",176.76,177.27,176.63,177.16,643.50K,0.20%,0.6071428571428592,1.3561585076894611,0.0993362082102242
"Jan 25, 2021",177.13,177.88,177.12,177.83,675.95K,0.38%,0.6214285714285727,1.365982443643877,0.09927057878850483
"Jan 26, 2021",177.82,177.96,177.45,177.52,617.11K,-0.17%,0.595000000000003,1.3376569312396298,0.09922330253466091
"Jan 27, 2021",177.56,178.12,177.39,177.79,863.82K,0.15%,0.6100000000000035,1.2976336173576895,0.09875199940623687
"Jan 28, 2021",177.64,177.96,177.46,177.77,701.49K,-0.01%,0.6192857142857174,1.2629400659049639,0.0977646532047787
"Jan 29, 2021",177.58,177.66,176.89,177.25,1.15M,-0.29%,0.6314285714285758,1.2335825715661208,0.09631716487332137
"Feb 01, 2021",177.36,177.42,176.97,177.22,635.89K,-0.02%,0.6214285714285747,1.2077448216254543,0.09515670844902556
"Feb 02, 2021",177.13,177.23,176.63,176.75,876.69K,-0.27%,0.5814285714285745,1.17864549638758,0.09417822673993069
"Feb 03, 2021",176.6,176.7,176.35,176.47,761.77K,-0.16%,0.5642857142857167,1.156656003191387,0.09342380143394396
"Feb 04, 2021",176.35,176.57,176.1,176.32,848.30K,-0.08%,0.566428571428574,1.1332629772240748,0.09243174862334173
"Feb 05, 2021",176.28,176.48,175.63,176.17,977.99K,-0.09%,0.5864285714285741,1.116753993896734,0.09134746721704279
"Feb 08, 2021",175.96,176.23,175.61,176.12,643.91K,-0.03%,0.605714285714287,1.1056329471581798,0.08996457308259075
"Feb 09, 2021",176.1,176.36,175.92,176.21,765.00K,0.05%,0.6192857142857174,1.0899865205404085,0.08860675259369825
"Feb 10, 2021",176.07,176.38,175.94,176.1,688.20K,-0.06%,0.5921428571428606,1.071166298805996,0.08850602061309498
"Feb 11, 2021",176.27,176.64,176.24,176.43,656.53K,0.19%,0.5850000000000019,1.049614567708528,0.08847888827070509
"Feb 12, 2021",176.39,176.53,175.77,175.97,758.70K,-0.26%,0.5850000000000019,1.0391805384434962,0.08854475316196163
"Feb 15, 2021",175.65,175.7,175.15,175.23,670.34K,-0.42%,0.6071428571428571,1.047152005945262,0.08734251096424238
"Feb 16, 2021",175.24,175.45,174.49,174.8,1.05M,-0.25%,0.6235714285714258,1.0629704861249878,0.08567430267751608
"Feb 17, 2021",174.45,175.14,174.38,175.04,1.15M,0.14%,0.6421428571428537,1.0441367527082,0.08419384255804663
"Feb 18, 2021",175.12,175.26,174.38,174.68,1.02M,-0.21%,0.6421428571428517,1.0353638837496772,0.0817621848473125
"Feb 19, 2021",174.64,174.7,173.98,174.18,944.86K,-0.29%,0.6614285714285667,1.0685164287439766,0.0798616655858374
"Feb 22, 2021",173.95,175.02,173.58,174.72,1.27M,0.31%,0.721428571428567,1.0724189270064757,0.07741647075735202
"Feb 23, 2021",174.57,174.65,173.82,174.35,1.18M,-0.21%,0.7571428571428527,1.1107725637298793,0.07621743495800808
"Feb 24, 2021",174.49,174.57,173.65,174.04,1.15M,-0.18%,0.789285714285709,1.1619090775132623,0.07478032499607405
"Feb 25, 2021",174.21,174.25,172.08,173.06,1.70M,-0.56%,0.8835714285714228,1.2629217646604156,0.08112117947461595
"Feb 26, 2021",172.11,173.91,172.11,173.4,1.50M,0.20%,0.9678571428571376,1.3349431712419098,0.09148109593020984
"Mar 01, 2021",174.02,174.75,173.77,174.56,1.15M,0.67%,1.0328571428571354,1.3406355726480776,0.10441043525845042
"Mar 02, 2021",174.75,174.93,174.14,174.67,1.42M,0.06%,1.0578571428571368,1.3459077920760447,0.11700162247472676
"Mar 03, 2021",174.93,174.97,173.75,173.95,1.44M,-0.41%,1.106428571428566,1.373505311738824,0.13089112959419275
"Mar 04, 2021",173.79,174.51,173.71,174.27,938.86K,0.18%,1.1092857142857082,1.3998368678060613,0.1430027983622114
"Mar 05, 2021",173.69,174.28,173.63,174.0,209.17K,-0.15%,1.097142857142852,1.4289025295166213,0.15303028533504068
"Mar 08, 2021",173.95,174.0,173.71,174.01,15.50K,0.01%,1.0492857142857102,1.4543406679597524,0.16008939722643342
"Mar 09, 2021",170.93,171.7,170.83,171.23,740.72K,-1.60%,1.222142857142852,1.5960142200622482,0.1749643258812494
"Mar 10, 2021",171.38,171.53,171.07,171.32,588.85K,0.05%,1.192142857142853,1.711016918642816,0.18674988146223362
"Mar 11, 2021",171.43,172.2,171.3,171.64,986.92K,0.19%,1.2049999999999943,1.8090009539625675,0.1978864581741931
"Mar 12, 2021",171.62,171.65,171.05,171.12,733.60K,-0.30%,1.144999999999994,1.91584843532018,0.2057965742160672
"Mar 15, 2021",171.32,171.87,171.2,171.78,653.50K,0.39%,1.134285714285708,1.9829322745156515,0.2128752170670163
"Mar 16, 2021",171.77,172.0,171.64,171.78,689.01K,0.00%,1.0942857142857096,2.0370424979291886,0.2182243818602511
"Mar 17, 2021",171.68,171.8,170.98,171.08,817.35K,-0.41%,0.9978571428571408,2.1109339658669453,0.22050159924340568
"Mar 18, 2021",171.44,171.47,170.52,170.72,960.18K,-0.21%,0.9371428571428554,2.185444703822049,0.22097439953388553
"Mar 19, 2021",170.96,171.43,170.93,171.22,664.88K,0.29%,0.8914285714285707,2.2250967048460226,0.22081548969741416
"Mar 22, 2021",171.3,171.8,171.23,171.49,584.36K,0.16%,0.8764285714285701,2.253367516457416,0.2203867164046165
"Mar 23, 2021",171.54,172.17,171.42,171.92,775.98K,0.25%,0.8428571428571416,2.274425553911169,0.21999937281855855
"Mar 24, 2021",172.19,172.44,171.93,172.17,700.32K,0.15%,0.8228571428571436,2.287079804499599,0.21897628954391576
"Mar 25, 2021",172.3,172.66,172.15,172.58,641.25K,0.24%,0.8128571428571425,2.2863153185537626,0.2175389637221745
"Mar 26, 2021",172.56,172.58,171.91,172.12,628.46K,-0.27%,0.8400000000000014,2.2984744203668384,0.21628258299439357
"Mar 29, 2021",172.08,172.34,171.45,171.62,623.82K,-0.29%,0.6764285714285754,2.3265131006619404,0.21500012520240097
"Mar 30, 2021",171.53,171.56,170.71,171.0,932.15K,-0.36%,0.7085714285714317,2.3500914608198236,0.2142220551177483
"Mar 31, 2021",171.14,171.4,170.88,171.28,771.11K,0.16%,0.6814285714285769,2.347974051252966,0.21306663186952468
"Apr 01, 2021",171.1,171.86,171.07,171.83,571.20K,0.32%,0.6950000000000074,2.3319953935905597,0.21195260984307937
"Apr 02, 2021",171.73,171.73,171.73,171.73,-,-0.06%,0.6485714285714376,2.32050823971179,0.21126827504043927
"Apr 06, 2021",171.55,171.89,171.32,171.68,595.43K,-0.03%,0.6635714285714361,2.304346059451428,0.21038689217102202
"Apr 07, 2021",171.67,172.06,171.6,171.67,666.40K,-0.01%,0.6378571428571495,2.2818614515656166,0.20940471657249748
"Apr 08, 2021",171.67,172.12,171.63,171.89,573.51K,0.13%,0.6050000000000081,2.2673310855665654,0.2096776050250253
"Apr 09, 2021",171.98,172.07,171.15,171.37,734.48K,-0.30%,0.6200000000000065,2.249149664615621,0.20947301796973228
"Apr 12, 2021",171.25,171.87,171.23,171.3,664.71K,-0.04%,0.624285714285721,2.2054543988767104,0.20942987979030248
"Apr 13, 2021",171.22,171.54,170.98,171.26,852.16K,-0.02%,0.6107142857142926,2.165824646900587,0.20916386840268802
"Apr 14, 2021",171.57,171.62,170.66,170.87,748.30K,-0.23%,0.6421428571428639,2.1173331541206437,0.20868488458010256
"Apr 15, 2021",170.66,171.52,170.6,171.33,775.72K,0.27%,0.6714285714285799,2.0509225225675256,0.20799306958157734
"Apr 16, 2021",171.28,171.31,170.77,170.91,647.84K,-0.25%,0.6635714285714361,2.004469926324249,0.20756944023524593
"Apr 19, 2021",170.94,171.07,170.17,170.48,819.39K,-0.25%,0.6642857142857211,1.9609501629523882,0.20698240214841127
"Apr 20, 2021",170.38,170.93,170.09,170.74,820.26K,0.15%,0.6592857142857217,1.9205420487481928,0.20574310665811996
"Apr 21, 2021",170.82,171.12,170.61,170.88,697.04K,0.08%,0.6585714285714346,1.8800818948971287,0.20414056367056102
"Apr 22, 2021",171.02,171.27,170.53,170.94,845.85K,0.04%,0.6550000000000052,1.837178633649762,0.20260374300501954
"Apr 23, 2021",171.02,171.13,170.67,170.83,617.36K,-0.06%,0.6807142857142898,1.7953058307317675,0.20114212785929633
"Apr 26, 2021",170.75,170.95,170.46,170.83,576.13K,0.00%,0.6750000000000033,1.7486530305886936,0.2000956965252795
"Apr 27, 2021",170.75,170.91,170.51,170.76,564.46K,-0.04%,0.6707142857142888,1.6926141711442417,0.19933257265656212
"Apr 28, 2021",170.59,170.67,170.04,170.48,803.04K,-0.16%,0.6871428571428595,1.6388104483245889,0.19785436912341045
"Apr 29, 2021",170.61,170.64,169.66,169.88,929.25K,-0.35%,0.691428571428574,1.5755351380886051,0.19615139310117108
"Apr 30, 2021",169.79,170.19,169.77,170.0,746.52K,0.07%,0.6757142857142863,1.51957698746319,0.19460296192423568
"May 03, 2021",169.98,170.34,169.47,170.16,611.31K,0.09%,0.6978571428571436,1.4825496009780388,0.19322345867293342
"May 04, 2021",170.15,170.8,169.89,170.66,877.24K,0.29%,0.6942857142857163,1.445127092359279,0.1921754861659915
"May 05, 2021",170.62,170.64,170.2,170.47,705.69K,-0.11%,0.6614285714285728,1.396149153859018,0.19187355620947097
"May 06, 2021",170.57,170.88,170.23,170.59,823.07K,0.07%,0.6678571428571445,1.353083132060644,0.19147733119707597
"May 07, 2021",170.43,170.98,170.2,170.47,1.00M,-0.07%,0.6592857142857156,1.325414917302404,0.19150929634429836
"May 10, 2021",170.18,170.32,169.97,170.29,561.91K,-0.11%,0.635000000000001,1.274967778878978,0.1926360954469382
"May 11, 2021",170.13,170.25,169.39,169.45,997.63K,-0.49%,0.6628571428571449,1.255522754252501,0.19355057452168203
"May 12, 2021",169.42,169.77,168.83,168.94,964.25K,-0.30%,0.6771428571428585,1.2594480949392666,0.19435931646515747
"May 13, 2021",168.8,169.08,168.59,168.89,801.72K,-0.03%,0.6792857142857157,1.2891138159490967,0.1948146988894994
"May 14, 2021",169.02,169.21,168.77,168.98,739.61K,0.05%,0.6757142857142883,1.3010862660487585,0.19419224220913445
"May 17, 2021",169.13,169.35,168.67,168.86,778.72K,-0.07%,0.6957142857142884,1.2652323474699345,0.191875893793146
"May 18, 2021",168.83,169.14,168.69,168.82,842.70K,-0.02%,0.6764285714285734,1.2145139048852795,0.18885902678574631
"May 19, 2021",168.76,169.12,168.29,168.9,1.01M,0.05%,0.6657142857142893,1.1866854667213336,0.18411729221195178
"May 20, 2021",168.63,168.92,168.48,168.84,705.69K,-0.04%,0.6671428571428615,1.1357162641113225,0.17875331258211882
"May 21, 2021",168.82,169.31,168.75,169.14,770.58K,0.18%,0.6450000000000041,1.0787407572008074,0.17353243029477095
"May 24, 2021",169.18,169.41,169.02,169.32,465.55K,0.11%,0.6078571428571442,1.004719975521825,0.1699646283993931
"May 25, 2021",169.37,169.92,169.29,169.69,819.33K,0.22%,0.6200000000000004,1.012668341468981,0.15778111010573953
"May 26, 2021",169.88,170.4,169.69,170.29,872.00K,0.35%,0.6242857142857149,1.0108845093615062,0.1455077824744141
"May 27, 2021",170.3,170.38,169.68,169.79,784.83K,-0.29%,0.6185714285714283,1.0098640857562435,0.1304333721055382
"May 28, 2021",169.81,170.08,169.53,169.94,731.71K,0.09%,0.6221428571428577,1.0126691005456463,0.11686815088574658
"May 31, 2021",169.87,170.08,169.48,169.94,487.14K,0.00%,0.6007142857142875,1.0047339555602113,0.1017907770441332
"Jun 01, 2021",170.06,170.15,169.68,169.83,1.18M,-0.06%,0.5671428571428591,0.9969903697361513,0.08741086268627413
"Jun 02, 2021",169.92,170.2,169.88,170.15,1.33M,0.19%,0.558571428571428,0.996157274312807,0.07807274108208834
"Jun 03, 2021",170.17,170.2,169.81,169.94,1.17M,-0.12%,0.5549999999999987,0.9994294843569255,0.07144857087491495
"Jun 04, 2021",169.9,170.43,169.84,170.33,753.54K,0.23%,0.548571428571427,0.9954122575826326,0.0668335696340972
"Jun 07, 2021",170.29,170.4,170.05,170.12,156.25K,-0.12%,0.5414285714285703,0.9878648915854924,0.06248035102364567
"Jun 08, 2021",170.15,170.35,170.09,170.23,16.19K,0.06%,0.500714285714283,0.9687034856182043,0.06105295060490574
"Jun 09, 2021",172.11,172.85,172.08,172.56,715.68K,1.37%,0.6564285714285693,0.9829548182419419,0.05644422934290071
"Jun 10, 2021",172.55,172.88,171.97,172.53,796.97K,-0.02%,0.6814285714285688,0.9809596123227154,0.05203310952874232
"Jun 11, 2021",172.87,173.16,172.79,172.88,570.97K,0.20%,0.6985714285714266,1.009987995584588,0.04539682277891191
"Jun 14, 2021",172.91,173.04,172.52,172.64,440.45K,-0.14%,0.6907142857142828,1.0405601754287437,0.045613697423090335
"Jun 15, 2021",172.62,172.8,172.25,172.32,686.03K,-0.19%,0.6792857142857116,1.0674281218190567,0.04503939789054016
"Jun 16, 2021",172.3,172.66,171.91,172.53,555.13K,0.12%,0.6828571428571409,1.0970281467305558,0.045060687189930254
"Jun 17, 2021",171.97,172.7,171.8,172.44,802.66K,-0.05%,0.7078571428571385,1.1133884418763518,0.045354402354338595
"Jun 18, 2021",172.47,172.88,172.36,172.6,826.46K,0.09%,0.70214285714285,1.1365498965587004,0.04597525992803919
"Jun 21, 2021",172.69,173.03,171.93,172.16,770.50K,-0.25%,0.7471428571428496,1.1470975891822108,0.047883037713831636
